"address","total_borrow","count_borrow","avg_borrow_amount","std_borrow_amount","first_borrow_date","token_borrow_mode","borrow_amount_cv","total_repay","count_repay","avg_repay_amount","std_repay_amount","repay_amount_cv","total_deposit","count_deposit","avg_deposit_amount","std_deposit_amount","deposit_amount_cv","total_redeem","count_redeem","avg_redeem_amount","std_redeem_amount","redeem_amount_cv","total_liquidation","count_liquidation","avg_liquidation_amount","std_liquidation_amount","liquidation_amount_cv","days_since_first_borrow","net_outstanding","int_paid","net_deposits","count_repays_to_count_borrows","avg_repay_to_avg_borrow","net_outstanding_to_total_borrowed","net_outstanding_to_total_repaid","count_redeems_to_count_deposits","total_redeemed_to_total_deposits","avg_redeem_to_avg_deposit","net_deposits_to_total_deposits","net_deposits_to_total_redeemed","avg_liquidation_to_avg_borrow","dex_total_sum_added","dex_total_sum_removed","dex_total_sum_swapped","contrib_total","rank","eth_time_diff_between_first_and_last_days","eth_active_months","eth_max_days_delay_between_trx","eth_avg_days_delay_between_trx","eth_avg_minutes_delay_between_trx","eth_coef_activity","eth_total_number_of_transactions","eth_activity_pct_change_7_days","eth_activity_pct_change_14_days","eth_activity_pct_change_30_days","eth_activity_pct_change_60_days","eth_is_activity_increase","eth_count_of_contract","eth_avg_delay_days_between_contract","eth_coef_activity_contract","eth_total_contract_value","eth_avg_contract_value","eth_max_contract_value","eth_min_contract_value","eth_contract_value_pct_change_7_days","eth_contract_value_pct_change_14_days","eth_contract_value_pct_change_30_days","eth_contract_value_pct_change_60_days","eth_is_contract_value_increase","eth_count_of_receive","eth_count_unique_wallets_receive","eth_avg_delay_days_between_receive","eth_coef_activity_receive","eth_total_receive_value","eth_avg_receive_value","eth_max_receive_value","eth_min_receive_value","eth_receive_value_pct_change_7_days","eth_receive_value_pct_change_14_days","eth_receive_value_pct_change_30_days","eth_receive_value_pct_change_60_days","eth_is_receive_value_increase","eth_count_of_sent","eth_count_unique_wallets_send","eth_avg_days_delay_between_sent","eth_coef_activity_send","eth_total_sent_value","eth_avg_sent_value","eth_max_sent_value","eth_min_sent_value","eth_send_value_pct_change_7_days","eth_send_value_pct_change_14_days","eth_send_value_pct_change_30_days","eth_send_value_pct_change_60_days","eth_is_send_value_increase","activity_60_days","liquidated_60_days"
"0x012db66110d211e5aa15171b15265384f22fd1de",9.570963607251684,40,0.23927409018129212,0.7934248002703075,2022-06-11,USDC,3.315966219615124,7.212671100640311,9,0.8014079000711456,1.6124439838570386,2.012014086352147,23.599908216882213,75,0.31466544289176285,0.5362420820198893,1.7041657866585094,12.389382877697363,8,1.5486728597121704,1.5649038184833708,1.0104805599642375,0.0,0,0.0,0.0,0.0,226,2.358292506611374,0.0,11.21052533918485,0.225,3.349330048497681,0.24640073908802176,0.3269652079937507,0.10666666666666667,0.5249758924415905,4.92164899163991,0.47502410755840957,0.9048493738429358,0.0,0.0,0.0,0.0,0.0,0.0,685.0,21.0,65.0,1.0,701.0,1.5173160173160174,462.0,0.6,0.4,0.2,0.5,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,81.0,34.0,8.0,0.09876543209876543,20.208808801883723,0.2494914666899225,2.43775,0.0,-0.8,-0.8,-0.8,-0.1,false,382.0,163.0,1.0,0.002617801047120419,40.83824445964256,0.10690639910901194,2.2,0.0,-0.9,-0.9,-0.9,1.4,false,true,0
"0x012dce5c3fc5dc3d37d7472b9be71453256050c3",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x012e414b3043e5de1714cc0a03fa6e0125efd80e",65.2685596685867,42,1.5540133254425406,8.495916890303269,2021-11-12,USDC,5.467081106195704,62.490542861330304,8,7.811317857666288,19.164362794143496,2.453409673418289,118.61762397797726,102,1.162917882137032,9.565802289979128,8.225690254586647,103.66011387583418,6,17.276685645972364,38.90312871598273,2.251770363434959,0.1531926374761505,4,0.038298159369037625,0.02115234502526129,0.5523070918745517,437,2.7780168072563995,0.0,14.957510102143075,0.19047619047619047,5.02654496572083,0.04256286367222287,0.04445499558902793,0.058823529411764705,0.8739014524104773,14.856324690978113,0.1260985475895227,0.1442937842038205,0.024644678872448766,0.0,0.0,0.0,0.0,0.0,482.0,17.0,29.0,1.0,108.0,0.24,450.0,-0.6,-0.1,0.5,0.4,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,58.0,13.0,8.0,0.13793103448275862,16.189040964671182,0.2791213959426066,4.024,0.001,-0.8,-0.8,-0.9,-0.9,false,393.0,144.0,1.0,0.002544529262086514,46.89508254964841,0.11932590979554301,4.02275139703614,0.0,-1.0,-1.0,-0.8,-0.9,false,true,0
"0x012faa362f85b0cea894b3f9a8373a464a72043f",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x01309c6c6aedb5614fb33635d023cdcb16474e29",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,213.0,106.5,2.0,-1.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,1.0,1.0,-1.0,-1.0,0.2095,0.2095,0.2095,0.2095,-1.0,-1.0,-1.0,-1.0,false,1.0,1.0,-1.0,-1.0,0.201,0.201,0.201,0.201,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x013108da0dfa523aa9f7b4e469d2f1c03b96a6be",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x0131ea87f90b13f2f8bbc69bca8a21c4d7d09785",499.7835,1,499.7835,0.0,2023-01-16,USDC,0.0,0.0,0,0.0,0.0,0.0,1688.5446029172995,2,844.2723014586497,1052.62121826871,1.2467792872632393,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,499.7835,0.0,1688.5446029172995,0.0,0.0,1.0,499.7835,0.0,0.0,0.0,1.0,1688.5446029172995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x013266d6355a73420616ceddf19b199823961341",4199.599048188847,6,699.9331746981411,548.7992917440515,2022-11-21,USDC,0.7840738395929456,0.0,0,0.0,0.0,0.0,7174.778748708386,6,1195.7964581180643,1138.5818141342115,0.9521535261327863,727.2776654917628,1,727.2776654917628,0.0,0.0,0.0,0,0.0,0.0,0.0,63,4199.599048188847,0.0,6447.501083216624,0.0,0.0,1.0,4199.599048188847,0.16666666666666666,0.1013658665952157,0.6081951995712942,0.8986341334047844,8.865253793895928,0.0,0.0,0.0,0.0,0.0,0.0,516.0,5.0,429.0,16.0,223.0,6.757575757575758,33.0,0.5,0.5,0.9,0.4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,5.0,4.0,115.0,23.0,6.080692359830511,1.2161384719661021,3.00785711,0.25,1.1,1.1,1.1,1.1,true,28.0,9.0,18.0,0.6428571428571429,5.966684769466776,0.21309588462381343,3.0052525259232725,0.0,-1.0,-1.0,-1.0,-0.7,false,true,0
"0x01327ca699949ca90b9dc330ea53ce299bf71795",2.8959904044426468,16,0.18099940027766542,0.24972974342306561,2022-11-03,USDC,1.3797269109177333,0.16848794086539948,2,0.08424397043269974,0.024885458704553984,0.29539750532572906,24.03821871336761,54,0.4451521983956965,0.5166865768733244,1.160696451091186,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,81,2.727502463577247,0.0,24.03821871336761,0.125,0.46543784290701373,0.9418202696366232,16.188116784904956,0.0,0.0,0.0,1.0,24.03821871336761,0.0,0.0,0.0,0.0,0.0,0.0,536.0,8.0,172.0,1.0,472.0,1.165432098765432,405.0,0.1,0.7,0.7,1.0,true,3.0,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,false,54.0,6.0,9.0,0.16666666666666666,5.92271500310653,0.10967990746493575,0.5285400000000001,0.003,0.1,-0.1,-0.2,1.1,true,351.0,121.0,1.0,0.002849002849002849,9.314709760567137,0.02653763464549042,0.835,0.0,-0.9,-0.4,0.6,-0.5,false,true,0
"0x0134755e4298083d9c4253e06be882d02cef0884",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,1.0,1.0,-1.0,-1.0,0.0135,0.0135,0.0135,0.0135,-1.0,-1.0,-1.0,-1.0,false,2.0,2.0,0.0,0.0,0.009000000000000001,0.0045000000000000005,0.008,0.001,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x01349023724b6c48c097c68525acf9fc5aae5a7b",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,27.0,0.0,1324.0,12.036363636363637,110.0,-17.9,-17.9,-16.5,-35.8,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,53.0,53.0,1.0,0.018867924528301886,0.249088144646113,0.004699776314077604,0.16980038,0.00040692295151,110.4,110.4,72.0,-0.5,true,57.0,54.0,1.0,0.017543859649122806,0.213055,0.0037378070175438597,0.088,0.0,-1.0,-1.0,51.3,36.7,false,true,0
"0x01386a0af9536a5de7f6216efb671dcbe43a3a43",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x013893d079eb9d2a0cf6da109444e1fa7b51d37a",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x0138eb3801b4e0be6174c1cd1f5bb1a2bdca0901",5196.781746170613,25,207.8712698468245,425.78209580309453,2021-10-01,DAI,2.0482969874424852,3765.2353533035275,32,117.66360479073523,249.97808843630747,2.12451495839256,4210.041478237447,35,120.28689937821278,487.4508546501143,4.052401858970894,2328.6206979948224,43,54.153969720809826,52.472874263457484,0.9689571149443114,1445.097082435465,22,65.68623101979387,129.58499565954958,1.972787807242289,479,1431.5463928670852,0.0,1881.420780242625,1.28,0.5660407274051811,0.27546786892136815,0.38020103885699486,1.2285714285714286,0.5531111059194861,0.45020671412051194,0.4468888940805139,0.8079550189787106,0.315994755158789,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x013b413af159470da525294e94adc8bb14fcc8ea",16.11899976566001,3,5.37299992188667,3.490417699557331,2022-05-14,USDC,0.649621766294705,0.0,0,0.0,0.0,0.0,22.176624855750305,3,7.392208285250102,2.2816740949783743,0.3086593351990728,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,254,16.11899976566001,0.0,22.176624855750305,0.0,0.0,1.0,16.11899976566001,0.0,0.0,0.0,1.0,22.176624855750305,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x013bfff9dbe1db5c8789fbd9bed6eacf84058efc",0.38503722543879915,4,0.09625930635969979,0.07449947484656871,2022-11-18,USDC,0.7739456855026632,0.0,0,0.0,0.0,0.0,0.8015702777593088,6,0.13359504629321814,0.105710921686704,0.7912787533655007,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,66,0.38503722543879915,0.0,0.8015702777593088,0.0,0.0,1.0,0.38503722543879915,0.0,0.0,0.0,1.0,0.8015702777593088,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,19.0,2.0,976.0,97.6,10.0,-72.5,-72.5,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,2.0,2.0,1.0,0.5,0.17092944000000002,0.08546472000000001,0.159232,0.01169744,-1.0,-1.0,-1.0,-1.0,false,8.0,8.0,3.0,0.375,0.14693048428168817,0.01836631053521102,0.109,0.0,-1.0,-1.0,-1.0,-1.0,false,false,0
"0x013cc394844aa993d73ca9a08d89dd6d046f3bcc",12526.268658154786,21,596.4889837216565,2222.9923818747593,2022-08-04,USDC,3.72679536846583,182.14534202576544,2,91.07267101288272,127.38339203521465,1.398700517054074,45634.68086034065,69,661.3721863817486,2557.1520840970647,3.866434266138097,19786.080202008092,4,4946.520050502023,6883.950189030916,1.3916753836532538,0.0,0,0.0,0.0,0.0,172,12344.12331612902,0.0,25848.60065833256,0.09523809523809523,0.1526812288211186,0.9854589305884649,67.77073286004139,0.057971014492753624,0.43357551381943404,7.479177613385237,0.566424486180566,1.3064033095200527,0.0,0.0,0.0,0.0,0.0,0.0,945.0,19.0,325.0,1.0,995.0,1.7767857142857142,560.0,1.0,1.0,1.0,1.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,48.0,20.0,19.0,0.3958333333333333,18.52339596081586,0.3859040825169971,4.0,0.0,3.1,2.1,2.7,1.4,true,517.0,158.0,1.0,0.0019342359767891683,39.77987770578125,0.07694367061079546,9.0,0.0,-0.4,-0.3,-0.1,1.2,false,true,0
"0x0140fd69055983d18824c8909a032a0bc1a5e4bf",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x014370828d6a2de55d24ba9ec1030ed0df24a568",1094.3108272742993,5,218.86216545485985,173.24243840037707,2022-04-18,USDC,0.7915595554870273,928.6391327479812,3,309.5463775826604,93.33887927878597,0.30153439367534196,2431.079783962653,16,151.9424864976658,274.72012836498044,1.8080533937372467,888.8444094901799,2,444.42220474508997,579.0207926002852,1.3028619776826806,36.52957709086794,6,6.0882628484779895,6.559351139078023,1.0773764704849762,280,165.6716945263181,0.0,1542.235374472473,0.6,1.4143439408055392,0.1513936355166766,0.17840266329943574,0.125,0.36561712838620464,2.924937027089637,0.6343828716137954,1.7351016195928628,0.02781779498445879,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,840.0,105.0,8.0,-1.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,5.0,2.0,1.0,0.2,0.145075609188384,0.0290151218376768,0.051,0.0,-1.0,-1.0,-1.0,-1.0,false,6.0,2.0,0.0,0.0,0.136099151497239,0.0226831919162065,0.049075609188384,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x0143b3a729e22f6c29aaf2541e373f5690f0a98c",177.67408899999998,3,59.22469633333333,50.96821890114015,2023-01-21,WMATIC,0.8605906329055131,2.2185999999999995,2,1.1092999999999997,0.13336033893178287,0.12022026406903714,190.08261099999999,1,190.08261099999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,175.45548899999997,0.0,190.08261099999999,0.6666666666666666,0.01873036197191364,0.9875130920187242,79.0838767691337,0.0,0.0,0.0,1.0,190.08261099999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x01445326f7023b6c69eeb0eccbbac6797af3e76c",39976.18807043619,88,454.27486443677486,466.02252187193534,2021-02-04,USDC,1.0258602409132314,40339.08276613792,61,661.2964387891462,714.081827173456,1.07982106856792,55570.595481777724,117,474.9623545451087,654.4211995399908,1.3778380397468706,30207.99626696239,42,719.2380063562474,628.0327154277393,0.8731917805754372,403.03381736,1,403.03381736,0.0,0.0,718,0.0,362.8946957017324,25362.599214815335,0.6931818181818182,1.455718752145892,0.0,0.0,0.358974358974359,0.5435967710093724,1.514305290668966,0.45640322899062763,0.8395988595428183,0.8872025483067278,0.0,0.0,0.0,0.0,0.0,135.0,4.0,51.0,3.0,938.0,24.68421052631579,38.0,-7.0,-7.0,-5.4,-1.3,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,5.0,4.0,24.0,4.8,4.18741644,0.8374832879999999,1.95850153,0.06771744,-0.6,-0.6,-0.8,-0.8,false,33.0,16.0,4.0,0.12121212121212122,10.246278306964566,0.31049328202922927,2.4,0.0,-0.9,-0.9,-1.0,-0.7,false,true,0
"0x01447f3ca12bbc248e1fd35b82b6b223277390f4",1851.009848278094,10,185.1009848278094,108.53227633549962,2022-05-06,USDC,0.5863408908194735,141.53089120007903,1,141.53089120007903,0.0,0.0,6561.55488527377,27,243.02055130643592,212.6708177288463,0.8751145390197053,2272.7514136829222,4,568.1878534207306,46.34783573001112,0.08157132443254039,0.0,0,0.0,0.0,0.0,262,1709.4789570780151,0.0,4288.803471590848,0.1,0.7646144688627046,0.9235385531137296,12.078486488588299,0.14814814814814814,0.34637390884037317,2.338023884672519,0.6536260911596268,1.887053483179217,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x014603be2f4e4baa0c69945559c3f6b422ab8796",0.050965077000000004,2,0.025482538500000002,0.03465666311229292,2023-01-05,DAI,1.360016118970758,0.0,0,0.0,0.0,0.0,0.4594488455759226,9,0.051049871730658065,0.05724451256914695,1.1213448854714494,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,0.050965077000000004,0.0,0.4594488455759226,0.0,0.0,1.0,0.050965077000000004,0.0,0.0,0.0,1.0,0.4594488455759226,0.0,0.0,0.0,0.0,0.0,0.0,129.0,5.0,34.0,1.0,1381.0,20.611940298507463,67.0,0.0,0.0,0.1,0.7,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,12.0,6.0,11.0,0.9166666666666666,0.9991320000000001,0.08326100000000002,0.59574,0.0015,0.2,-0.6,-0.7,-0.7,false,55.0,29.0,2.0,0.03636363636363636,0.9789781983687601,0.01779960360670473,0.595570215222306,0.0,-1.0,-0.3,-0.6,-0.9,false,true,0
"0x01460922e001d628f99edaca667a2f7445613f5f",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x01463f4d71a0fcbdd8ac236a809e8dda4948ef4d",5397.396225062013,2,2698.6981125310067,1829.9158230355408,2022-11-17,USDC,0.6780735549999448,0.0,0,0.0,0.0,0.0,11375.282816249348,2,5687.641408124674,3941.9567027079092,0.6930740565108251,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67,5397.396225062013,0.0,11375.282816249348,0.0,0.0,1.0,5397.396225062013,0.0,0.0,0.0,1.0,11375.282816249348,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x0146476498f3efbe217adcf8371b45f40fc01421",6960.322942150853,2,3480.1614710754266,1951.965705074044,2022-04-16,WETH,0.5608836605132735,6960.324283619266,2,3480.162141809633,1951.9666550496106,0.5608838253825199,9720.819315553726,2,4860.409657776863,2577.6214712689552,0.5303300858899107,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,282,0.0,0.001341468412647373,9720.819315553726,1.0,1.0000001927307718,0.0,0.0,0.0,0.0,0.0,1.0,9720.819315553726,0.0,0.0,0.0,0.0,0.0,0.0,262.0,3.0,213.0,32.0,1177.0,130.77777777777777,9.0,-12.6,-12.6,-12.6,-12.6,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,3.0,2.0,130.0,43.333333333333336,0.36950000000000005,0.12316666666666669,0.259,0.021,-0.9,-0.9,-0.9,-0.9,false,6.0,5.0,51.0,8.5,0.40385476957926497,0.06730912826321082,0.258225487242331,0.0,-0.9,-0.9,-0.9,-0.9,false,true,0
"0x01471db828cfb96dcf215c57a7a6493702031ec1",556062.7868922921,48,11584.641393589418,19753.644720517303,2021-05-13,USDC,1.7051580665628854,51367.84995682131,3,17122.61665227377,28621.648144952425,1.6715697563171024,676082.9240320398,33,20487.361334304238,31568.5827288753,1.5408808491124015,0.0,0,0.0,0.0,0.0,480118.3199212325,19,25269.385259012237,35960.48164467418,1.4230849415637843,620,504694.9369354708,0.0,676082.9240320398,0.0625,1.478044599787862,0.9076222125132587,9.8251131273687,0.0,0.0,0.0,1.0,676082.9240320398,2.1812833389038295,0.0,0.0,0.0,0.0,0.0,622.0,21.0,32.0,3.0,163.0,0.8109452736318408,201.0,-0.6,0.3,0.0,0.2,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,17.0,13.0,36.0,2.1176470588235294,73.05841191293273,4.29755364193722,24.00737351,0.05,-0.6,-0.6,-0.8,-0.8,false,184.0,20.0,3.0,0.016304347826086956,74.13751426510058,0.40292127317989446,24.9,0.0,-1.0,-0.3,-0.5,-0.6,false,true,0
"0x0147c8741ffbf56134bf5515ea6bd961c55452ca",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,2.0,412.0,103.0,156.0,31.2,5.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,2.0,2.0,412.0,206.0,0.028744950000000002,0.014372475000000001,0.017,0.01174495,-0.3,-0.3,-0.3,-0.3,false,3.0,3.0,206.0,68.66666666666667,0.0168,0.0056,0.011,0.0,-0.7,-0.7,-0.7,-0.7,false,true,0
"0x0147e150d6bcbb2150959ba4a8b16f7a9d3fee84",125.69504191451448,20,6.2847520957257235,7.5428533161081495,2022-11-04,DAI,1.2001831100447167,124.68818861424542,21,5.937532791154544,7.515293767338669,1.2657266968756111,365.691853189004,41,8.919313492414732,11.362254334376821,1.2738933712824023,195.15285216202665,23,8.48490661574029,13.140127488924472,1.5486472726226963,0.0,0,0.0,0.0,0.0,80,1.0068533002690572,0.0,170.53900102697736,1.05,0.9447521080732326,0.008010286523105826,0.008074969341194085,0.5609756097560976,0.533653813887847,0.9512959291044232,0.4663461861121529,0.8738739871728162,0.0,0.0,0.0,0.0,0.0,0.0,296.0,8.0,96.0,6.0,265.0,5.408163265306122,49.0,-0.2,-0.2,0.5,0.7,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,5.0,3.0,58.0,11.6,1.26040354,0.252080708,0.599232,0.01131437,2.6,0.6,0.6,0.6,true,44.0,34.0,3.0,0.06818181818181818,1.6704963326662925,0.03796582574241574,0.55,0.0,-1.0,-1.0,0.1,-0.6,false,true,0
"0x014864fb703ebc40e9c4718a1ba9110b1b894f98",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x0148d503383af3d42eb0a5ac8336838000e687d3",448.01892652726104,1,448.01892652726104,0.0,2023-01-23,USDC,0.0,0.0,0,0.0,0.0,0.0,896.792915498642,1,896.792915498642,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,448.01892652726104,0.0,896.792915498642,0.0,0.0,1.0,448.01892652726104,0.0,0.0,0.0,1.0,896.792915498642,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,932.0,133.14285714285714,7.0,0.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,4.0,1.0,3.0,0.75,0.01,0.0025,0.005,0.001,2.0,-1.0,-1.0,-1.0,false,3.0,3.0,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,false,true,1
